"";"L0_1";"L0_2";"A1_1";"A1_2";"C1";"Y1";"L1";"M2_1";"M2_2";"C2";"Y2"
"8398";0;0;1;0;0;0;51,5495649750193;1;0;0;0
"8399";1;0;0;1;0;0;65,4211465964128;1;0;0;0
"8400";0;0;0;0;0;0;29,0289130075353;1;0;0;0
"8401";0;0;1;0;0;0;54,2350626225264;1;0;0;1
"8402";0;0;0;0;0;0;21,8260302611374;0;0;0;0
"8403";0;1;0;0;0;0;40,3836343528696;1;0;0;0
"8404";1;1;0;1;0;0;58,9604641815139;1;0;0;0
"8405";1;1;0;1;0;0;75,3520185186975;1;0;0;0
"8406";0;1;1;0;0;0;75,2582748662273;0;1;0;0
"8407";0;0;0;1;0;0;65,0053033822761;0;1;0;1
"8408";0;0;0;0;0;0;42,9339242560357;1;0;0;1
"8409";0;0;1;0;0;0;60,6386568332801;1;0;0;1
"8410";0;1;0;1;0;1;NA;NA;NA;NA;NA
"8411";1;1;1;0;0;0;87,6945303745618;1;0;0;0
"8412";0;0;1;0;0;0;45,3041590308242;1;0;0;0
"8413";0;0;0;0;0;0;38,0546017660969;1;0;0;0
"8414";0;1;0;1;1;NA;NA;NA;NA;NA;NA
"8415";0;1;0;0;0;0;72,3288517245885;0;1;0;1
"8416";0;0;0;1;0;0;38,1439378751201;1;0;0;1
"8417";1;0;0;0;0;0;65,4705344854035;1;0;0;0
"8418";1;1;1;0;0;1;NA;NA;NA;NA;NA
"8419";0;0;0;0;0;0;59,8796422327352;1;0;0;0
"8420";0;1;0;0;0;0;52,0768099875071;1;0;0;0
"8421";0;0;1;0;0;0;50,9784044913443;0;0;0;0
"8422";1;0;0;0;0;0;54,2270974450684;1;0;0;1
"8423";0;0;0;0;1;NA;NA;NA;NA;NA;NA
"8424";1;1;1;0;0;0;46,5826327198367;0;1;0;0
"8425";0;1;0;0;0;1;NA;NA;NA;NA;NA
"8426";1;0;0;0;0;0;41,0187868040927;1;0;0;0
"8427";0;1;0;0;0;0;30,3807072711217;1;0;1;NA
"8428";0;1;1;0;0;0;30,2662357392219;0;1;0;1
"8429";1;0;0;1;0;1;NA;NA;NA;NA;NA
"8430";1;1;0;0;0;0;40,4030507599918;1;0;1;NA
"8431";0;1;0;1;0;0;61,2661193778077;1;0;0;0
"8432";0;1;0;1;1;NA;NA;NA;NA;NA;NA
"8433";1;0;0;0;0;0;52,3127602486803;0;1;0;1
"8434";0;1;1;0;0;1;NA;NA;NA;NA;NA
"8435";0;1;0;1;0;0;47,2484004668985;1;0;0;1
"8436";0;1;0;0;0;0;21,7586857312903;0;1;0;0
"8437";1;0;0;0;0;0;42,0881020320583;1;0;1;NA
"8438";0;1;0;1;0;0;63,9172292767329;1;0;0;1
"8439";1;1;0;1;0;0;63,5842135642283;1;0;0;0
"8440";0;0;0;0;0;0;59,0883875528676;1;0;0;0
"8441";1;0;1;0;0;0;63,3162587609989;1;0;0;0
"8442";0;1;0;0;0;0;23,9685208244517;1;0;0;0
"8443";1;1;0;0;0;0;47,3622793802785;1;0;0;0
"8444";1;0;0;0;0;0;58,5618420343889;1;0;0;0
"8445";0;1;0;1;0;0;60,4288360667366;1;0;0;1
"8446";0;0;0;0;0;0;39,669279680785;0;1;0;1
"8447";1;1;1;0;0;0;51,3631315945207;1;0;0;0
"8448";0;1;0;1;0;0;59,2953745491617;1;0;0;0
"8449";1;1;0;1;1;NA;NA;NA;NA;NA;NA
"8450";1;1;0;1;0;0;73,6800487426569;1;0;0;0
"8451";0;1;0;0;0;0;42,7469607389679;1;0;0;0
"8452";0;0;1;0;0;0;50,7975409190163;1;0;0;0
"8453";1;1;1;0;0;0;73,6137553353542;0;1;0;0
"8454";0;1;0;1;0;0;67,2650767331951;1;0;0;1
"8455";0;0;0;0;0;0;46,6020591380653;1;0;0;0
"8456";0;1;1;0;0;0;50,4464803555228;1;0;0;0
"8457";1;1;0;1;0;0;98,3403191049109;1;0;0;0
"8458";0;1;1;0;0;0;37,1544108524223;0;1;0;0
"8459";0;1;0;1;0;0;54,4711651512625;1;0;1;NA
"8460";1;1;1;0;0;0;50,3380050569674;0;0;0;0
"8461";0;0;0;1;0;0;69,1892371915263;1;0;0;0
"8462";0;1;0;1;0;0;45,367781258915;0;1;0;1
"8463";0;1;0;1;0;0;34,8294076714728;1;0;0;0
"8464";1;1;0;0;0;0;76,3803924639616;0;1;0;0
"8465";0;1;0;1;0;0;50,4731244128886;1;0;1;NA
"8466";1;1;0;1;0;1;NA;NA;NA;NA;NA
"8467";0;1;0;0;0;0;63,4133857614639;0;0;0;0
"8468";0;1;1;0;0;0;30,0136127955528;1;0;0;1
"8469";0;0;0;1;0;1;NA;NA;NA;NA;NA
"8470";1;1;0;0;0;0;70,3046921012735;1;0;1;NA
"8471";0;1;0;1;0;1;NA;NA;NA;NA;NA
"8472";0;1;0;1;0;0;41,2831910391355;1;0;0;0
"8473";0;0;1;0;0;0;73,3523407212662;1;0;0;1
"8474";1;1;1;0;0;0;14,5965407245354;1;0;0;0
"8475";1;1;1;0;0;0;58,03441525727;1;0;0;0
"8476";1;1;0;0;0;0;51,737936962684;1;0;0;0
"8477";0;1;0;1;0;1;NA;NA;NA;NA;NA
"8478";0;1;0;1;0;0;53,3083403555638;1;0;0;0
"8479";0;0;0;0;0;0;2,64879766726315;0;1;0;0
"8480";0;1;0;1;0;0;45,5276743761117;0;1;1;NA
"8481";0;1;0;1;0;1;NA;NA;NA;NA;NA
"8482";1;1;0;1;1;NA;NA;NA;NA;NA;NA
"8483";0;1;1;0;0;1;NA;NA;NA;NA;NA
"8484";1;0;1;0;0;0;68,7674999095414;1;0;0;0
"8485";0;0;0;0;0;0;59,0587550654531;0;0;0;0
"8486";1;1;1;0;1;NA;NA;NA;NA;NA;NA
"8487";0;0;0;1;0;0;59,2397093768031;0;1;0;0
"8488";0;1;0;1;0;1;NA;NA;NA;NA;NA
"8489";1;1;0;0;0;0;27,3372826744985;0;0;0;0
"8490";0;1;0;0;0;0;50,137454384458;1;0;0;0
"8491";1;1;0;1;0;0;37,2971898392652;0;1;0;0
"8492";0;1;0;1;0;0;35,7604515790828;1;0;0;0
"8493";0;0;0;1;0;0;46,7593804595574;1;0;0;0
"8494";0;1;0;1;0;0;58,0946835656421;1;0;0;1
"8495";1;1;1;0;0;1;NA;NA;NA;NA;NA
"8496";1;1;1;0;0;0;38,5581184483774;1;0;0;1
"8497";0;1;1;0;0;0;22,2033573722329;1;0;0;0
"8498";1;1;0;1;0;1;NA;NA;NA;NA;NA
"8499";1;1;0;0;0;0;75,3188447185186;1;0;0;0
"8500";0;0;0;1;0;0;51,6776892372859;1;0;0;0
"8501";0;0;0;1;0;1;NA;NA;NA;NA;NA
"8502";1;1;0;0;0;0;87,796568224997;1;0;1;NA
"8503";1;0;0;1;0;0;56,1278722227091;0;1;0;0
"8504";1;1;0;0;0;0;55,9700532687903;1;0;1;NA
"8505";1;1;0;0;0;0;46,871534067315;0;1;0;0
"8506";0;1;1;0;1;NA;NA;NA;NA;NA;NA
"8507";0;0;0;1;0;0;62,9370756654952;1;0;0;0
"8508";0;0;0;0;0;0;44,6041121653991;0;1;0;0
"8509";1;0;0;1;0;0;52,9994015277616;1;0;0;0
"8510";0;0;0;1;1;NA;NA;NA;NA;NA;NA
"8511";0;0;1;0;0;0;47,9354004787726;0;1;0;0
"8512";1;0;0;1;0;0;59,0385032057777;0;1;0;0
"8513";1;1;0;0;0;0;72,7352878252903;1;0;0;1
"8514";0;0;0;1;0;0;49,3101214547489;1;0;0;0
"8515";1;1;0;1;0;0;66,8797991795664;1;0;0;1
"8516";0;1;0;1;0;0;62,9868134922554;1;0;0;0
"8517";0;1;0;1;0;0;50,4332446830499;1;0;0;0
"8518";1;1;0;1;0;0;59,7158663477662;1;0;0;0
"8519";0;1;0;0;0;0;63,1538627693152;0;0;0;1
"8520";0;0;0;0;0;0;65,6259881894523;1;0;0;0
"8521";0;0;0;0;0;0;55,2554103045092;1;0;0;0
"8522";0;0;0;1;0;0;46,6807021867125;1;0;0;0
"8523";0;0;0;1;0;0;71,9126289280265;0;1;0;0
"8524";0;1;1;0;0;0;55,478366376735;1;0;0;0
"8525";1;0;0;1;0;0;55,7804896112594;0;1;0;0
"8526";0;1;0;1;0;1;NA;NA;NA;NA;NA
"8527";1;1;0;0;0;0;30,8739576338499;1;0;0;0
"8528";1;0;0;1;0;0;77,2190904609053;0;1;0;0
"8529";0;0;0;1;0;0;59,8700991720656;1;0;0;1
"8530";0;0;0;1;0;1;NA;NA;NA;NA;NA
"8531";0;1;1;0;0;1;NA;NA;NA;NA;NA
"8532";0;1;1;0;0;0;39,0379726296662;0;1;0;1
"8533";0;1;0;0;0;0;63,1409013369928;1;0;0;0
"8534";1;1;1;0;0;0;64,9630342670813;1;0;0;0
"8535";0;1;0;1;0;0;26,973208404036;0;1;0;1
"8536";0;0;0;0;0;1;NA;NA;NA;NA;NA
"8537";0;1;0;1;0;0;37,5269875009929;0;1;0;0
"8538";1;1;1;0;0;0;66,9755942819666;1;0;0;0
"8539";0;1;0;1;1;NA;NA;NA;NA;NA;NA
"8540";1;1;0;0;0;0;30,83210894476;0;1;0;0
"8541";0;0;0;1;0;0;39,1911068998189;1;0;0;0
"8542";0;1;1;0;0;0;65,1463907292424;0;1;0;0
"8543";0;1;0;1;0;1;NA;NA;NA;NA;NA
"8544";1;1;0;1;1;NA;NA;NA;NA;NA;NA
"8545";1;1;1;0;0;1;NA;NA;NA;NA;NA
"8546";1;1;0;1;0;0;86,1778699503148;0;1;0;1
"8547";0;0;0;0;0;0;23,0935923947479;0;1;0;0
"8548";0;1;0;1;0;0;69,8071519631997;0;1;0;1
"8549";0;0;0;0;0;0;58,1443948667784;1;0;0;0
"8550";1;1;0;1;0;0;39,377547889045;1;0;0;0
"8551";0;0;0;0;0;0;48,0986111211897;1;0;0;0
"8552";0;0;0;0;0;0;33,4457685354143;1;0;0;0
"8553";1;1;1;0;0;0;54,3680606797968;1;0;0;0
"8554";0;1;0;0;0;0;63,7999107645036;0;1;0;0
"8555";0;1;0;1;0;0;47,0693576293074;1;0;0;0
"8556";0;0;0;1;0;0;51,7307814354718;1;0;0;1
"8557";0;1;0;1;0;0;49,8582161706137;1;0;0;1
"8558";0;0;0;1;0;1;NA;NA;NA;NA;NA
"8559";1;0;1;0;0;0;62,8730206230037;0;1;0;0
"8560";0;0;0;0;0;0;34,9447898191247;1;0;0;0
"8561";0;0;1;0;1;NA;NA;NA;NA;NA;NA
"8562";1;0;1;0;0;0;72,1303151488294;1;0;0;0
"8563";1;1;0;0;0;0;41,9209988460419;0;1;1;NA
"8564";1;1;0;1;0;0;82,6116133899196;1;0;0;1
"8565";0;1;1;0;0;0;49,0759774808542;1;0;0;0
"8566";0;0;0;1;0;0;44,539186952761;0;0;0;0
"8567";1;1;1;0;0;0;47,2386503125242;0;1;0;1
"8568";1;1;0;0;0;0;43,9488204838339;1;0;0;0
"8569";0;1;1;0;0;0;58,1270601286891;0;1;0;0
"8570";1;1;0;0;0;0;47,936867703878;1;0;1;NA
"8571";1;1;0;1;0;0;54,110035847382;1;0;1;NA
"8572";1;1;0;1;0;0;66,9734765405113;1;0;0;0
"8573";0;1;0;0;0;0;74,2239073617732;0;1;0;1
"8574";1;1;1;0;0;0;65,7995260464847;1;0;0;0
"8575";1;0;0;0;0;0;26,8150655602191;1;0;0;0
"8576";0;0;1;0;0;0;55,6063081180074;1;0;0;0
"8577";1;0;0;0;0;0;56,4419291432151;1;0;0;0
"8578";1;1;1;0;0;1;NA;NA;NA;NA;NA
"8579";0;0;0;0;0;0;48,5579798648916;1;0;1;NA
"8580";0;0;1;0;0;0;46,5825948985422;0;1;0;1
"8581";0;0;0;1;0;0;51,9332270534572;0;1;0;0
"8582";1;0;0;1;0;0;91,8136064541144;1;0;0;0
"8583";1;0;0;1;0;1;NA;NA;NA;NA;NA
"8584";0;1;0;1;0;0;38,5698033344293;0;1;0;0
"8585";0;0;0;1;0;1;NA;NA;NA;NA;NA
"8586";1;1;1;0;0;0;73,0206405576826;1;0;0;0
"8587";0;1;1;0;0;0;45,6546637456322;0;1;0;1
"8588";0;1;1;0;0;0;58,6597989669785;1;0;1;NA
"8589";1;1;0;1;0;0;47,5909880385086;1;0;1;NA
"8590";0;1;0;0;0;0;49,2808349550661;1;0;0;1
"8591";1;1;0;0;0;0;49,2513475480439;1;0;0;0
"8592";0;1;1;0;0;0;38,2677445836114;1;0;0;0
"8593";0;0;1;0;0;0;69,8373296127841;1;0;0;0
"8594";1;1;0;1;0;0;74,7835195064617;1;0;1;NA
"8595";1;0;0;0;0;0;52,1266552754912;1;0;0;0
"8596";0;0;0;1;0;0;69,2818218414869;1;0;0;0
"8597";0;0;0;0;0;0;51,1748977142436;1;0;0;1
"8598";0;1;0;0;0;0;65,7640509949208;1;0;0;0
"8599";1;1;0;1;0;0;62,4068642840054;1;0;0;0
"8600";0;0;0;0;0;0;34,3859618933916;0;0;0;0
"8601";1;1;0;0;0;0;60,5825792755255;1;0;0;0
"8602";0;0;1;0;0;0;21,4849233507156;1;0;0;0
"8603";1;1;1;0;0;0;76,4128077176469;1;0;0;1
"8604";0;1;0;1;0;0;59,2859163343695;1;0;0;1
"8605";0;0;0;1;0;0;65,4842177000173;0;1;0;0
"8606";0;1;0;1;0;0;45,925897552142;0;1;0;0
"8607";1;1;0;0;0;0;74,6166055054847;1;0;0;0
"8608";0;1;0;1;0;0;78,8651633665127;1;0;0;1
"8609";0;1;1;0;0;1;NA;NA;NA;NA;NA
"8610";1;0;1;0;0;0;57,6456772691681;0;0;0;1
"8611";1;0;0;0;0;0;41,5768270282767;1;0;0;0
"8612";1;1;0;1;0;0;54,1366026710651;1;0;0;1
"8613";0;1;0;1;0;0;79,7581502381858;1;0;1;NA
"8614";0;1;0;1;0;0;25,4165072117336;0;1;0;1
"8615";1;1;0;0;0;0;59,8356483429807;1;0;0;0
"8616";0;0;0;1;0;0;30,6490629743693;1;0;0;0
"8617";0;1;0;1;0;0;33,369026673781;1;0;0;1
"8618";0;0;0;1;0;0;66,172019433484;0;1;1;NA
"8619";0;1;1;0;0;0;60,2490245574796;1;0;0;0
"8620";0;1;0;0;0;0;51,8359095163334;1;0;0;0
"8621";1;1;1;0;0;0;50,2642967123639;1;0;0;1
"8622";0;0;0;1;1;NA;NA;NA;NA;NA;NA
"8623";1;1;0;1;0;0;64,9023024430318;1;0;1;NA
"8624";1;1;0;0;0;0;49,8748483165213;0;1;0;1
"8625";0;1;0;1;0;0;38,1679577059604;1;0;0;0
"8626";0;1;0;1;0;0;52,5446281353554;1;0;0;0
"8627";1;1;0;0;0;0;50,6276678880789;1;0;0;0
"8628";1;0;0;0;0;1;NA;NA;NA;NA;NA
"8629";0;0;0;1;0;0;56,259242608331;0;1;0;1
"8630";1;1;1;0;0;1;NA;NA;NA;NA;NA
"8631";0;1;0;0;0;0;53,7060190713967;1;0;0;0
"8632";0;0;0;0;0;0;43,5775697727539;0;1;0;0
"8633";0;1;0;0;0;0;18,6025109584627;1;0;0;0
"8634";1;1;1;0;0;1;NA;NA;NA;NA;NA
"8635";1;1;1;0;0;1;NA;NA;NA;NA;NA
"8636";0;0;1;0;0;0;70,5020091739162;1;0;0;0
"8637";0;0;1;0;0;0;51,01999832385;0;1;1;NA
"8638";0;1;0;0;0;0;40,8382024635074;1;0;0;0
"8639";1;1;0;1;0;0;68,7215056929064;0;1;1;NA
"8640";1;1;1;0;0;0;60,0450417183166;1;0;0;0
"8641";1;1;0;1;0;0;25,1647839876366;0;1;1;NA
"8642";0;0;0;0;0;0;31,4104214158919;1;0;0;0
"8643";1;0;0;0;0;0;54,9967745222153;1;0;0;0
"8644";0;0;0;1;0;0;61,1374378690805;0;1;0;0
"8645";0;0;0;1;0;1;NA;NA;NA;NA;NA
"8646";1;1;0;0;0;0;40,0957517317148;0;1;0;0
"8647";1;0;0;0;0;0;55,5782959435072;1;0;0;0
"8648";0;0;0;0;0;0;69,668846018603;0;1;0;0
"8649";0;0;0;0;0;0;49,9867123307741;1;0;0;0
"8650";1;0;0;0;0;0;40,1296103366172;1;0;0;1
"8651";0;0;0;0;0;0;32,8964980885509;1;0;0;0
"8652";1;1;0;0;0;0;52,2999288462072;1;0;0;0
"8653";0;1;0;1;0;0;68,833728610447;0;1;0;1
"8654";1;0;0;0;0;0;51,2635853326074;1;0;0;0
"8655";1;1;0;0;0;1;NA;NA;NA;NA;NA
"8656";0;1;0;0;0;0;54,4064193497571;1;0;0;0
"8657";1;0;0;1;0;0;58,051096073237;1;0;0;0
"8658";1;1;0;1;0;0;53,6659822442263;1;0;0;1
"8659";0;1;0;0;0;0;29,6726584032533;0;1;0;0
"8660";0;0;1;0;0;0;43,950779783564;1;0;0;0
"8661";1;0;1;0;0;0;62,4030992943397;1;0;0;0
"8662";1;1;1;0;0;0;57,1844240147091;1;0;0;0
"8663";1;1;0;1;0;0;84,5047037585603;0;1;0;0
"8664";1;1;0;0;0;0;37,4763006959032;1;0;0;0
"8665";0;1;1;0;0;1;NA;NA;NA;NA;NA
"8666";0;0;0;0;0;0;69,1635596292862;1;0;0;0
"8667";1;0;0;0;0;0;30,0370920377525;1;0;0;0
"8668";0;0;0;0;0;0;55,126432500233;1;0;0;0
"8669";0;1;0;0;0;1;NA;NA;NA;NA;NA
"8670";1;1;1;0;0;0;61,2047183152031;1;0;0;0
"8671";0;1;0;1;0;0;42,631002858906;1;0;0;0
"8672";1;1;0;1;1;NA;NA;NA;NA;NA;NA
"8673";0;0;0;0;1;NA;NA;NA;NA;NA;NA
"8674";0;1;0;1;0;0;65,0484747277197;1;0;0;0
"8675";0;0;0;0;0;0;60,6881690702826;1;0;0;0
"8676";0;1;0;1;1;NA;NA;NA;NA;NA;NA
"8677";0;1;1;0;0;0;18,2652975696515;1;0;0;0
"8678";0;0;0;1;0;1;NA;NA;NA;NA;NA
"8679";0;1;0;0;0;0;41,3124791959724;1;0;0;0
"8680";0;1;1;0;0;0;35,1775783130651;1;0;0;0
"8681";0;0;0;1;0;0;53,3200787417778;1;0;0;0
"8682";0;1;1;0;0;0;74,1454603292616;0;1;0;1
"8683";1;1;1;0;0;0;95,5612151281305;1;0;0;1
"8684";0;1;0;1;0;0;78,6469848341659;0;1;1;NA
"8685";1;1;0;0;0;0;59,6389035792738;1;0;1;NA
"8686";1;0;0;1;0;0;54,2755734953301;0;1;0;0
"8687";0;0;0;0;0;0;50,6798308674767;1;0;0;1
"8688";0;0;0;1;0;0;63,178512759807;1;0;0;0
"8689";1;1;0;1;0;0;86,0280391798397;1;0;1;NA
"8690";0;0;0;1;0;1;NA;NA;NA;NA;NA
"8691";0;0;0;1;0;0;43,890015274244;0;1;0;0
"8692";1;1;0;1;0;1;NA;NA;NA;NA;NA
"8693";0;1;0;1;0;1;NA;NA;NA;NA;NA
"8694";0;1;0;0;0;0;53,1602372188308;1;0;0;0
"8695";0;1;1;0;0;1;NA;NA;NA;NA;NA
"8696";0;0;0;1;0;0;50,3908635239848;1;0;0;1
"8697";0;0;0;0;0;0;63,7211504423403;1;0;0;0
"8698";0;0;0;1;0;1;NA;NA;NA;NA;NA
"8699";1;1;0;0;1;NA;NA;NA;NA;NA;NA
"8700";1;1;0;0;0;0;49,6101107252992;1;0;0;0
"8701";0;0;0;1;1;NA;NA;NA;NA;NA;NA
"8702";1;1;1;0;0;0;46,7196640393429;1;0;0;0
"8703";1;1;1;0;0;1;NA;NA;NA;NA;NA
"8704";0;1;0;1;0;0;39,1414097322113;1;0;0;1
"8705";1;1;1;0;0;0;30,5583943049846;1;0;0;0
"8706";0;1;0;1;0;0;70,4744737233927;1;0;0;0
"8707";0;0;0;0;0;0;53,3260367617039;1;0;0;0
"8708";0;0;0;0;0;0;57,6087222032628;0;1;0;1
"8709";0;0;0;1;0;0;60,7088349617273;1;0;0;0
"8710";1;0;1;0;0;0;66,2989657782349;1;0;0;1
"8711";0;0;0;1;0;0;52,7183993942255;1;0;0;0
"8712";1;0;0;1;0;0;52,1595242772196;1;0;0;0
"8713";1;1;0;1;0;0;83,1088285797292;1;0;0;1
"8714";1;1;0;1;0;0;67,2705124507513;1;0;0;1
"8715";1;1;0;0;0;0;46,1092056010648;1;0;0;0
"8716";1;1;0;1;0;0;41,5370166801371;1;0;0;0
"8717";0;0;0;1;0;0;53,7788532851848;1;0;0;1
"8718";1;1;0;0;0;0;47,7419694716081;1;0;0;0
"8719";1;0;0;0;0;0;84,9647881657884;1;0;0;0
"8720";0;1;0;1;0;0;47,9703649215836;0;1;0;0
"8721";0;0;0;0;0;0;45,5961194230256;0;0;0;0
"8722";0;0;1;0;0;0;91,5039231338304;0;1;0;1
"8723";1;1;0;0;0;0;51,8239867756013;1;0;0;1
"8724";0;1;0;1;0;0;33,606289050074;0;0;0;0
"8725";1;0;0;0;0;1;NA;NA;NA;NA;NA
"8726";0;0;0;0;0;0;60,7519915816528;1;0;1;NA
"8727";1;0;0;1;0;0;76,9979016099402;1;0;0;0
"8728";1;0;0;0;0;0;48,5658195413628;0;1;0;1
"8729";1;0;1;0;0;0;62,4710833330648;1;0;0;0
"8730";0;0;1;0;0;0;50,6517270404478;1;0;0;0
"8731";1;1;0;1;1;NA;NA;NA;NA;NA;NA
"8732";1;1;0;1;0;1;NA;NA;NA;NA;NA
"8733";0;0;1;0;0;0;89,447908627625;1;0;0;0
"8734";0;0;1;0;0;0;84,785553570016;1;0;0;0
"8735";0;1;0;1;0;0;67,5975528514085;0;1;0;1
"8736";1;1;0;1;1;NA;NA;NA;NA;NA;NA
"8737";0;1;1;0;0;1;NA;NA;NA;NA;NA
"8738";0;1;1;0;0;0;66,1520180869077;1;0;0;1
"8739";1;1;0;1;0;0;56,1285455837259;1;0;0;0
"8740";0;1;0;1;0;0;88,1726742651853;1;0;0;0
"8741";0;1;0;0;0;1;NA;NA;NA;NA;NA
"8742";1;0;0;0;0;1;NA;NA;NA;NA;NA
"8743";0;0;0;0;0;0;45,5348416256585;1;0;0;1
"8744";0;1;0;1;0;0;59,9345455435925;1;0;0;0
"8745";1;1;1;0;0;0;81,8593685736108;1;0;0;1
"8746";0;1;0;1;0;0;93,0143966257307;0;1;0;0
"8747";0;0;1;0;0;0;49,8002413705698;1;0;0;0
"8748";0;0;0;1;0;1;NA;NA;NA;NA;NA
"8749";1;0;0;0;0;0;47,0534844783462;1;0;0;0
"8750";1;1;0;1;0;0;71,100198020403;1;0;0;1
"8751";1;1;0;0;0;0;56,2935047852623;1;0;0;0
"8752";0;1;1;0;0;1;NA;NA;NA;NA;NA
"8753";1;1;0;1;0;1;NA;NA;NA;NA;NA
"8754";0;1;0;0;0;0;40,8493389920351;1;0;0;0
"8755";1;1;0;1;0;0;63,7514564016503;1;0;0;0
"8756";1;0;0;0;0;0;39,5680053414263;1;0;0;0
"8757";0;1;0;1;0;0;66,341488423808;1;0;0;1
"8758";0;1;0;1;1;NA;NA;NA;NA;NA;NA
"8759";1;0;0;1;0;1;NA;NA;NA;NA;NA
"8760";0;1;0;0;0;0;60,1444785712532;1;0;0;0
"8761";1;1;1;0;0;0;59,3764969510854;1;0;0;0
"8762";0;0;0;0;0;0;56,633404533954;1;0;0;0
"8763";0;1;0;0;0;0;79,5310221220966;1;0;0;1
"8764";1;0;0;0;0;0;55,3513638889108;1;0;0;0
"8765";1;1;0;1;0;0;53,6103618570359;0;1;0;0
"8766";1;1;0;1;0;1;NA;NA;NA;NA;NA
"8767";0;0;0;1;0;0;48,4845018889537;1;0;0;0
"8768";1;0;0;1;0;0;73,2729030582136;1;0;0;0
"8769";1;0;0;1;0;1;NA;NA;NA;NA;NA
"8770";1;1;1;0;0;0;50,7752623534736;1;0;0;0
"8771";0;0;0;0;0;0;58,4758782080756;1;0;0;0
"8772";0;1;0;1;0;0;72,4438292534372;0;1;1;NA
"8773";0;0;0;1;0;0;57,6384209812803;1;0;0;0
"8774";1;0;1;0;0;0;40,4839346417877;1;0;0;0
"8775";1;1;0;1;0;1;NA;NA;NA;NA;NA
"8776";1;0;0;0;0;0;77,1344824343689;0;0;0;0
"8777";1;1;1;0;0;0;59,8488823512288;1;0;0;0
"8778";0;0;0;0;0;0;39,2810601317037;1;0;0;0
"8779";0;1;0;1;0;1;NA;NA;NA;NA;NA
"8780";0;0;0;0;0;0;51,2358499875346;0;1;0;0
"8781";0;1;0;1;0;0;67,4727746164455;1;0;0;0
"8782";0;0;0;0;0;0;35,3119915926138;1;0;0;0
"8783";0;1;0;0;0;0;30,7071895008462;0;0;1;NA
"8784";0;0;0;0;0;0;46,1348948710352;1;0;0;0
"8785";0;1;0;1;0;1;NA;NA;NA;NA;NA
"8786";1;1;0;1;0;0;44,6617674311132;1;0;0;0
"8787";1;1;1;0;0;0;43,1950676965152;0;1;0;0
"8788";0;0;0;1;0;0;52,1747794566992;0;1;0;1
"8789";0;1;0;0;0;0;48,7590379140093;1;0;0;0
"8790";1;1;1;0;0;1;NA;NA;NA;NA;NA
"8791";0;1;0;1;0;1;NA;NA;NA;NA;NA
"8792";1;1;0;1;0;0;70,3365850213693;1;0;0;0
"8793";0;1;1;0;0;0;53,0340253073815;0;1;0;0
"8794";1;0;0;0;0;0;60,6925890282722;0;0;0;0
"8795";1;0;1;0;0;0;56,3936768682437;0;1;0;0
"8796";0;0;1;0;0;0;49,1252205538766;1;0;0;0
"8797";0;1;1;0;0;1;NA;NA;NA;NA;NA
"8798";0;1;0;0;0;0;73,4055460658294;1;0;0;0
"8799";1;0;0;1;0;1;NA;NA;NA;NA;NA
"8800";1;0;0;0;0;0;79,4308341268158;1;0;0;0
"8801";1;1;0;0;0;0;44,2606275718438;1;0;0;0
"8802";1;0;0;0;0;0;55,8201280861961;1;0;0;0
"8803";0;0;0;1;0;0;65,7105215398252;1;0;0;1
"8804";0;1;0;0;0;0;71,390355625049;0;1;0;1
"8805";1;1;0;1;0;0;60,7535798686114;1;0;0;0
"8806";0;0;0;1;0;1;NA;NA;NA;NA;NA
"8807";1;1;0;1;0;0;61,6073902946147;1;0;0;0
"8808";1;1;0;1;0;0;71,7572227934941;1;0;0;1
"8809";0;0;0;0;0;0;34,8744377980965;1;0;0;0
"8810";1;1;0;1;0;0;39,1498008557154;1;0;0;0
"8811";1;1;0;1;0;0;57,384797106244;1;0;0;0
"8812";0;0;1;0;0;0;53,0048177574817;1;0;0;0
"8813";1;1;0;0;0;0;54,206556068528;1;0;0;0
"8814";0;0;0;1;0;0;67,8719105467648;0;1;1;NA
"8815";0;1;1;0;0;0;66,4074603789323;0;1;0;0
"8816";0;1;0;1;0;0;71,0596619650386;1;0;0;1
"8817";0;1;0;1;0;0;34,5227001035223;0;0;1;NA
"8818";1;1;1;0;0;0;52,7530473715223;1;0;0;0
"8819";1;1;0;1;0;0;89,5218348845267;1;0;0;1
"8820";1;1;0;1;0;0;56,4127084978589;0;0;0;1
"8821";0;0;0;0;0;0;83,9008795868331;1;0;0;0
"8822";1;0;0;0;0;0;58,7434305899308;1;0;1;NA
"8823";1;1;0;1;0;0;66,5450789440982;1;0;0;0
"8824";1;1;0;1;0;0;54,8586774960722;1;0;0;0
"8825";1;1;1;0;0;0;43,6641686739031;0;1;0;1
"8826";1;0;1;0;0;0;65,0729419649058;1;0;1;NA
"8827";0;1;1;0;0;1;NA;NA;NA;NA;NA
"8828";0;1;0;1;0;0;55,4474796664966;0;0;0;0
"8829";1;0;0;1;0;1;NA;NA;NA;NA;NA
"8830";1;1;1;0;0;0;41,1847116392458;0;0;0;0
"8831";1;1;0;1;0;1;NA;NA;NA;NA;NA
"8832";0;1;0;1;0;0;59,7593028298858;0;1;0;0
"8833";0;1;1;0;0;0;57,3257170523533;1;0;0;0
"8834";1;1;0;0;1;NA;NA;NA;NA;NA;NA
